         58140714 function calls (58122759 primitive calls) in 162.026 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       33    0.000    0.000    0.000    0.000 pyparsing.py:4246(<genexpr>)
    24/12    0.000    0.000    0.001    0.000 pyparsing.py:4249(parseImpl)
       16    0.000    0.000    0.000    0.000 pyparsing.py:4278(__str__)
       44    0.000    0.000    0.000    0.000 pyparsing.py:4283(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4305(Each)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4438(ParseElementEnhance)
       67    0.000    0.000    0.000    0.000 pyparsing.py:4442(__init__)
     20/6    0.000    0.000    0.001    0.000 pyparsing.py:4460(parseImpl)
     32/9    0.000    0.000    0.003    0.000 pyparsing.py:4466(leaveWhitespace)
     23/7    0.000    0.000    0.000    0.000 pyparsing.py:4485(streamline)
       14    0.000    0.000    0.000    0.000 pyparsing.py:4506(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4517(FollowedBy)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4552(PrecededBy)
        1    0.000    0.000    0.000    0.000 pyparsing.py:456(ParseFatalException)
        1    0.000    0.000    0.000    0.000 pyparsing.py:461(ParseSyntaxException)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4627(NotAny)
        4    0.000    0.000    0.000    0.000 pyparsing.py:4650(__init__)
        9    0.000    0.000    0.000    0.000 pyparsing.py:4662(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4671(_MultipleMatch)
       10    0.000    0.000    0.000    0.000 pyparsing.py:4672(__init__)
       10    0.000    0.000    0.000    0.000 pyparsing.py:4680(stopOn)
       20    0.000    0.000    0.001    0.000 pyparsing.py:4686(parseImpl)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4729(OneOrMore)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4755(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4764(ZeroOrMore)
        7    0.000    0.000    0.000    0.000 pyparsing.py:4775(__init__)
       18    0.000    0.000    0.001    0.000 pyparsing.py:4779(parseImpl)
        5    0.000    0.000    0.000    0.000 pyparsing.py:4785(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4795(_NullToken)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4802(Optional)
        1    0.000    0.000    0.000    0.000 pyparsing.py:482(RecursiveGrammarException)
       25    0.000    0.000    0.000    0.000 pyparsing.py:4841(__init__)
       20    0.000    0.000    0.001    0.000 pyparsing.py:4847(parseImpl)
       15    0.000    0.000    0.000    0.000 pyparsing.py:4861(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4870(SkipTo)
        1    0.000    0.000    0.000    0.000 pyparsing.py:492(_ParseResultsWithOffset)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4928(__init__)
        4    0.000    0.000    0.000    0.000 pyparsing.py:493(__init__)
       16    0.000    0.000    0.000    0.000 pyparsing.py:495(__getitem__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4988(Forward)
        1    0.000    0.000    0.000    0.000 pyparsing.py:502(ParseResults)
        1    0.000    0.000    0.000    0.000 pyparsing.py:5094(TokenConverter)
       27    0.000    0.000    0.000    0.000 pyparsing.py:5098(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:5102(Combine)
       10    0.000    0.000    0.003    0.000 pyparsing.py:5120(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:5147(Group)
        3    0.000    0.000    0.000    0.000 pyparsing.py:5162(__init__)
        6    0.000    0.000    0.000    0.000 pyparsing.py:5166(postParse)
        1    0.000    0.000    0.000    0.000 pyparsing.py:5169(Dict)
        1    0.000    0.000    0.000    0.000 pyparsing.py:5208(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:5237(Suppress)
        4    0.000    0.000    0.000    0.000 pyparsing.py:5259(postParse)
        1    0.000    0.000    0.000    0.000 pyparsing.py:5266(OnlyOnce)
        2    0.000    0.000    0.000    0.000 pyparsing.py:5329(delimitedList)
      263    0.000    0.000    0.000    0.000 pyparsing.py:545(__new__)
       11    0.000    0.000    0.000    0.000 pyparsing.py:5454(_escapeRegexRangeChars)
  263/261    0.000    0.000    0.000    0.000 pyparsing.py:554(__init__)
       12    0.000    0.000    0.000    0.000 pyparsing.py:5673(<lambda>)
        2    0.000    0.000    0.001    0.000 pyparsing.py:5679(srange)
       97    0.000    0.000    0.000    0.000 pyparsing.py:5705(<genexpr>)
        6    0.000    0.000    0.000    0.000 pyparsing.py:5705(<lambda>)
        8    0.000    0.000    0.000    0.000 pyparsing.py:5707(<genexpr>)
        7    0.000    0.000    0.000    0.000 pyparsing.py:5750(tokenMap)
        1    0.000    0.000    0.001    0.001 pyparsing.py:5806(_makeTags)
        1    0.000    0.000    0.001    0.001 pyparsing.py:5843(makeHTMLTags)
       49    0.000    0.000    0.000    0.000 pyparsing.py:593(__getitem__)
        4    0.000    0.000    0.000    0.000 pyparsing.py:602(__setitem__)
        4    0.000    0.000    0.000    0.000 pyparsing.py:639(__len__)
        1    0.000    0.000    0.007    0.007 pyparsing.py:6398(pyparsing_common)
       58    0.000    0.000    0.000    0.000 pyparsing.py:642(__bool__)
       11    0.000    0.000    0.000    0.000 pyparsing.py:646(__iter__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6698(_lazyclassproperty)
        4    0.000    0.000    0.000    0.000 pyparsing.py:6699(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6716(unicode_set)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6763(pyparsing_unicode)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6769(Latin1)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6773(LatinA)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6777(LatinB)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6781(Greek)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6789(Cyrillic)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6793(Chinese)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6797(Japanese)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6801(Kanji)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6805(Hiragana)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6809(Katakana)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6813(Korean)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6817(CJK)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6821(Thai)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6825(Arabic)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6829(Hebrew)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6833(Devanagari)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6857(pyparsing_test)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6862(reset_pyparsing_context)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6929(TestParseResultsAsserts)
       42    0.000    0.000    0.000    0.000 pyparsing.py:696(haskeys)
        2    0.000    0.000    0.000    0.000 pyparsing.py:841(__getattr__)
       16    0.000    0.000    0.000    0.000 pyparsing.py:852(__iadd__)
        2    0.000    0.000    0.000    0.000 pyparsing.py:855(<lambda>)
        2    0.000    0.000    0.000    0.000 pyparsing.py:857(<listcomp>)
       42    0.000    0.000    0.000    0.000 pyparsing.py:946(copy)
        1    0.000    0.000    0.016    0.016 pyparsing.py:96(<module>)
        1    0.000    0.000    0.000    0.000 pyplot.py:111(install_repl_displayhook)
        1    0.000    0.000    0.000    0.000 pyplot.py:121(_NotIPython)
        1    0.000    0.000    0.000    0.000 pyplot.py:1872(get_plot_commands)
      135    0.000    0.000    0.000    0.000 pyplot.py:1885(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyplot.py:1891(colormaps)
        1    0.000    0.000    0.202    0.202 pyplot.py:19(<module>)
        6    0.000    0.000    0.000    0.000 pyplot.py:211(_get_required_interactive_framework)
        1    0.000    0.000    0.002    0.002 pyplot.py:2138(_setup_pyplot_info_docstrings)
      6/2    0.000    0.000    0.014    0.007 pyplot.py:216(switch_backend)
        1    0.000    0.000    0.000    0.000 pyplot.py:2173(<listcomp>)
        2    0.000    0.000    0.215    0.108 pyplot.py:2366(gca)
        5    0.000    0.000    0.012    0.002 pyplot.py:276(backend_mod)
        2    0.000    0.000    0.219    0.109 pyplot.py:2838(plot)
        4    0.000    0.000    0.000    0.000 pyplot.py:303(_warn_if_gui_out_of_main_thread)
        2    0.000    0.000    0.165    0.082 pyplot.py:312(new_figure_manager)
        2    0.000    0.000    0.000    0.000 pyplot.py:319(draw_if_interactive)
        2    0.000    0.000    7.596    3.798 pyplot.py:324(show)
        1    0.000    0.000    0.000    0.000 pyplot.py:514(_xkcd)
        2    0.000    0.000    0.165    0.083 pyplot.py:555(figure)
      530    0.000    0.000    0.001    0.000 pyplot.py:715(_auto_draw_if_interactive)
        2    0.000    0.000    0.165    0.083 pyplot.py:736(gcf)
        2    0.000    0.000    0.000    0.000 pyplot.py:755(get_fignums)
        6    0.000    0.000    0.001    0.000 pyplot.py:794(close)
      190    0.000    0.000    0.000    0.000 pyplot.py:82(_copy_docstring_and_deprecators)
        1    0.000    0.000    0.000    0.000 pyplot.py:92(<dictcomp>)
        2    0.000    0.000    0.001    0.000 qt_compat.py:101(_setup_pyqt4_internal)
        1    0.000    0.000    0.001    0.001 qt_compat.py:14(<module>)
        2    0.000    0.000    0.000    0.000 qt_compat.py:72(_setup_pyqt5)
        3    0.000    0.000    0.001    0.000 qt_compat.py:97(_setup_pyqt4)
        1    0.000    0.000    0.000    0.000 queue.py:1(<module>)
        1    0.000    0.000    0.000    0.000 queue.py:205(_init)
        1    0.000    0.000    0.000    0.000 queue.py:22(Full)
        1    0.000    0.000    0.000    0.000 queue.py:220(PriorityQueue)
        1    0.000    0.000    0.000    0.000 queue.py:239(LifoQueue)
        1    0.000    0.000    0.000    0.000 queue.py:255(_PySimpleQueue)
        1    0.000    0.000    0.000    0.000 queue.py:27(Queue)
        1    0.000    0.000    0.000    0.000 queue.py:33(__init__)
        1    0.000    0.000    0.000    0.000 quiver.py:15(<module>)
        1    0.000    0.000    0.000    0.000 quiver.py:195(QuiverKey)
        1    0.000    0.000    0.000    0.000 quiver.py:442(Quiver)
        1    0.000    0.000    0.000    0.000 quiver.py:904(Barbs)
     2146    0.003    0.000    0.005    0.000 random.py:224(_randbelow)
        8    0.000    0.000    0.000    0.000 random.py:256(choice)
     2138    0.006    0.000    0.010    0.000 random.py:264(shuffle)
  1653687    0.877    0.000    1.153    0.000 random.py:372(uniform)
        1    0.000    0.000    0.002    0.002 random.py:38(<module>)
        1    0.000    0.000    0.000    0.000 random.py:669(SystemRandom)
        3    0.000    0.000    0.000    0.000 random.py:681(getrandbits)
        1    0.000    0.000    0.000    0.000 random.py:691(seed)
        1    0.000    0.000    0.000    0.000 random.py:72(Random)
        3    0.000    0.000    0.000    0.000 random.py:88(__init__)
        2    0.000    0.000    0.000    0.000 random.py:97(seed)
        1    0.000    0.000    0.000    0.000 rcsetup.py:1039(_ignorecase)
      306    0.000    0.000    0.000    0.000 rcsetup.py:1043(_convert_validator_spec)
       64    0.000    0.000    0.003    0.000 rcsetup.py:106(<listcomp>)
        2    0.000    0.000    0.000    0.000 rcsetup.py:130(_validate_date)
        1    0.000    0.000    0.026    0.026 rcsetup.py:14(<module>)
        1    0.000    0.000    0.000    0.000 rcsetup.py:1407(<listcomp>)
      228    0.000    0.000    0.000    0.000 rcsetup.py:150(validate_bool)
        1    0.000    0.000    0.000    0.000 rcsetup.py:1504(<dictcomp>)
        6    0.000    0.000    0.000    0.000 rcsetup.py:177(_validate_tex_preamble)
       14    0.000    0.000    0.000    0.000 rcsetup.py:200(validate_axisbelow)
        3    0.000    0.000    0.000    0.000 rcsetup.py:217(validate_dpi)
        6    0.000    0.000    0.000    0.000 rcsetup.py:228(_make_type_validator)
      750    0.000    0.000    0.000    0.000 rcsetup.py:234(validator)
        6    0.000    0.000    0.000    0.000 rcsetup.py:264(validate_fonttype)
        7    0.000    0.000    0.000    0.000 rcsetup.py:292(validate_backend)
        6    0.000    0.000    0.000    0.000 rcsetup.py:340(validate_color_or_inherit)
       23    0.000    0.000    0.000    0.000 rcsetup.py:347(validate_color_or_auto)
      239    0.000    0.000    0.003    0.000 rcsetup.py:353(validate_color_for_prop_cycle)
      428    0.000    0.000    0.004    0.000 rcsetup.py:360(validate_color)
        3    0.000    0.000    0.000    0.000 rcsetup.py:391(validate_aspect)
        2    0.000    0.000    0.000    0.000 rcsetup.py:400(validate_fontsize_None)
       51    0.000    0.000    0.000    0.000 rcsetup.py:407(validate_fontsize)
       12    0.000    0.000    0.000    0.000 rcsetup.py:424(validate_fontweight)
       18    0.000    0.000    0.002    0.000 rcsetup.py:437(validate_font_properties)
        1    0.000    0.000    0.000    0.000 rcsetup.py:442(_validate_mathtext_fallback_to_cm)
        3    0.000    0.000    0.000    0.000 rcsetup.py:459(_validate_mathtext_fallback)
        3    0.000    0.000    0.000    0.000 rcsetup.py:487(validate_whiskers)
        1    0.000    0.000    0.000    0.000 rcsetup.py:50(ValidateInStrings)
       40    0.000    0.000    0.000    0.000 rcsetup.py:51(__init__)
        3    0.000    0.000    0.000    0.000 rcsetup.py:520(_update_savefig_format)
        3    0.000    0.000    0.000    0.000 rcsetup.py:541(validate_ps_distiller)
       37    0.000    0.000    0.000    0.000 rcsetup.py:558(_validate_linestyle)
      252    0.000    0.000    0.000    0.000 rcsetup.py:58(func)
      516    0.000    0.000    0.000    0.000 rcsetup.py:600(_deprecate_case_insensitive_join_cap)
      250    0.000    0.000    0.000    0.000 rcsetup.py:617(validate_joinstyle)
      266    0.000    0.000    0.001    0.000 rcsetup.py:623(validate_capstyle)
       40    0.000    0.000    0.000    0.000 rcsetup.py:63(<dictcomp>)
      107    0.000    0.000    0.000    0.000 rcsetup.py:65(__call__)
        3    0.000    0.000    0.000    0.000 rcsetup.py:701(_validate_hinting)
        3    0.000    0.000    0.000    0.000 rcsetup.py:740(validate_bbox)
        3    0.000    0.000    0.000    0.000 rcsetup.py:754(validate_sketch)
       10    0.000    0.000    0.000    0.000 rcsetup.py:765(_validate_greaterequal0_lessthan1)
       25    0.000    0.000    0.000    0.000 rcsetup.py:773(_validate_greaterequal0_lessequal1)
       15    0.000    0.000    0.000    0.000 rcsetup.py:84(_listify_validator)
       16    0.000    0.000    0.002    0.000 rcsetup.py:843(cycler)
      138    0.000    0.000    0.003    0.000 rcsetup.py:87(f)
       73    0.000    0.000    0.000    0.000 rcsetup.py:90(<listcomp>)
       32    0.000    0.000    0.000    0.000 rcsetup.py:925(<genexpr>)
       17    0.000    0.000    0.004    0.000 rcsetup.py:928(validate_cycler)
        1    0.000    0.000    0.000    0.000 rcsetup.py:96(<listcomp>)
        3    0.000    0.000    0.000    0.000 rcsetup.py:990(validate_hist_bins)
     1817    0.001    0.000    0.005    0.000 re.py:172(match)
      516    0.000    0.000    0.033    0.000 re.py:182(search)
